CODGEO,LIBGEO,POPULATION
65088,Betbèze,46
65089,Betpouey,96
65090,Betpouy,78
65091,Bettes,53
65092,Beyrède-Jumet,188
65093,Bize,216
65094,Bizous,105
65095,Bonnefont,354
65096,Bonnemazon,66
65097,Bonrepos,184
65098,Boô-Silhen,288
65099,Bordères-Louron,176
65100,Bordères-sur-l'Échez,5015
65101,Bordes,752
65102,Bouilh-Devant,22
65103,Bouilh-Péreuilh,87
65104,Boulin,283
65105,Bourg-de-Bigorre,187
65106,Bourisp,158
65107,Bourréac,107
65108,Bours,800
65109,Bramevaque,39
65110,Bugard,86
65111,Bulan,60
65112,Bun,141
65113,Burg,268
65114,Buzon,83
65115,Cabanac,292
65116,Cadéac,315
65117,Cadeilhan-Trachère,39
65118,Caharet,33
65119,Caixon,378
65120,Calavanté,320
65121,Camalès,392
65122,Camous,24
65123,Campan,1338
65124,Camparan,59
65125,Campistrous,316
65126,Campuzan,168
65127,Capvern,1325
65128,Castelbajac,131
65129,Castelnau-Magnoac,781
65130,Castelnau-Rivière-Basse,643
65131,Castelvieilh,241
65132,Castéra-Lanusse,46
65133,Castéra-Lou,218
65134,Casterets,13
65135,Castillon,78
65136,Caubous,41
65137,Caussade-Rivière,99
65138,Cauterets,933
65139,Cazarilh,50
65140,Cazaux-Debat,30
65141,Cazaux-Fréchet-Anéran-Camors,47
65142,Chelle-Debat,213
65143,Chelle-Spou,118
65144,Cheust,85
65145,Chèze,53
65146,Chis,315
65147,Cieutat,599
65148,Cizos,125
65149,Clarac,181
65150,Clarens,526
65151,Collongues,151
65153,Coussan,116
65154,Créchets,50
65155,Devèze,70
65156,Dours,230
65157,Ens,29
65158,Esbareich,80
65159,Escala,380
65160,Escaunets,128
65161,Escondeaux,279
65162,Esconnets,38
65163,Escots,32
65164,Escoubès-Pouts,104
65165,Esparros,173
65166,Espèche,57
65167,Espieilh,26
65168,Esquièze-Sère,399
65169,Estaing,73
65170,Estampures,73
65171,Estarvielle,30
65172,Estensan,38
65173,Esterre,190
65174,Estirac,100
65175,Ferrère,44
65176,Ferrières,103
65177,Fontrailles,139
65178,Fréchède,47
65179,Fréchendets,32
65180,Fréchet-Aure,12
65181,Fréchou-Fréchet,163
65182,Gaillagos,123
65183,Galan,733
65184,Galez,198
65185,Gardères,440
65186,Gaudent,45
65187,Gaussan,117
65189,Gayan,269
65190,Gazave,65
65191,Gazost,138
65192,Gavarnie-Gèdre,360
65193,Gembrie,76
65194,Générest,100
65195,Génos,151
65196,Gensac,109
65197,Ger,179
65198,Gerde,1165
65199,Germ,38
65200,Germs-sur-l'Oussouet,110
65201,Geu,172
65202,Gez,332
65203,Gez-ez-Angles,30
65204,Gonez,29
65205,Gouaux,63
65206,Goudon,233
65207,Gourgue,60
65208,Grailhen,21
65209,Grézian,90
65210,Grust,41
65211,Guchan,136
65212,Guchen,369
65213,Guizerix,126
65214,Hachan,40
65215,Hagedet,46
65216,Hauban,108
65217,Hautaget,54
65218,Hèches,607
65219,Hères,131
65220,Hibarette,238
65221,Hiis,243
65222,Hitte,164
65223,Horgues,1186
65224,Houeydets,248
65225,Hourc,111
65226,Ibos,2887
65228,Ilhet,119
65229,Ilheu,40
65230,Izaourt,253
65231,Izaux,203
65232,Jacque,73
65233,Jarret,304
65234,Jézeau,100
65235,Juillan,4139
65236,Julos,364
65237,Juncalas,175
65238,Labassère,234
65239,Labastide,168
65240,Labatut-Rivière,425
65241,Laborde,88
65242,Lacassagne,237
65243,Lafitole,481
65244,Lagarde,513
65245,Lagrange,227
65247,Arrayou-Lahitte,110
65248,Lahitte-Toupière,259
65249,Lalanne,100
65250,Lalanne-Trie,109
65251,Laloubère,1902
65252,Lamarque-Pontacq,830
65253,Lamarque-Rustaing,57
65254,Laméac,152
65255,Lançon,34
65256,Lanespède,147
65257,Lanne,581
65258,Lannemezan,5893
65259,Lansac,172
65260,Lapeyre,93
65261,Laran,51
65262,Larreule,409
65263,Larroque,106
65264,Lascazères,313
65265,Laslades,363
65266,Lassales,30
65267,Lau-Balagnas,518
65268,Layrisse,181
65269,Lescurry,172
65270,Lespouey,213
65271,Lézignan,351
65272,Lhez,76
65273,Liac,199
65274,Libaros,134
65275,Lies,67
65276,Lizos,107
65277,Lombrès,101
65278,Lomné,32
65279,Lortet,213
65280,Loubajac,395
65281,Loucrup,216
65282,Loudenvielle,286
65283,Loudervielle,54
65284,Louey,962
65285,Louit,200
65286,Lourdes,13946
65287,Loures-Barousse,614
65288,Lubret-Saint-Luc,61
65289,Luby-Betmont,102
65290,Luc,208
65291,Lugagnan,144
65292,Luquet,406
65293,Lustar,116
65294,Lutilhous,226
65295,Luz-Saint-Sauveur,982
65296,Madiran,424
65297,Mansan,42
65298,Marquerie,76
65299,Marsac,230
65300,Marsas,71
65301,Marseillan,243
65303,Mascaras,338
65304,Maubourguet,2440
65305,Mauléon-Barousse,103
65306,Mauvezin,235
65307,Mazères-de-Neste,326
65308,Mazerolles,109
65309,Mazouau,17
65310,Mérilheu,249
65311,Mingot,97
65313,Momères,755
65314,Monfaucon,215
65315,Monléon-Magnoac,436
65316,Monlong,107
65317,Mont,50
65318,Montastruc,244
65319,Montégut,133
65320,Montgaillard,833
65321,Montignac,128
65322,Montoussé,247
65323,Montsérié,67
65324,Moulédous,206
65325,Moumoulous,39
65326,Mun,105
65327,Nestier,159
65328,Neuilh,99
65329,Nistos,223
65330,Nouilhan,196
65331,Odos,3201
65332,Oléac-Debat,166
65333,Oléac-Dessus,131
65334,Omex,234
65335,Ordizan,532
65336,Organ,40
65337,Orieux,119
65338,Orignac,271
65339,Orincles,336
65340,Orleix,2116
65341,Oroix,122
65342,Osmets,81
65343,Ossen,217
65344,Ossun,2356
65345,Ossun-ez-Angles,44
65346,Oueilloux,172
65347,Ourde,34
65348,Ourdis-Cotdoussan,51
65349,Ourdon,5
65350,Oursbelille,1202
65351,Ousté,28
65352,Ouzous,202
65353,Ozon,285
65354,Pailhac,67
65355,Paréac,60
65356,Péré,54
65357,Peyraube,164
65358,Peyret-Saint-André,56
65359,Peyriguère,25
65360,Peyrouse,275
65361,Peyrun,88
65362,Pierrefitte-Nestalas,1171
65363,Pinas,456
65364,Pintac,24
65366,Poueyferré,867
65367,Poumarous,147
65368,Pouy,43
65369,Pouyastruc,721
65370,Pouzac,1107
65371,Préchac,227
65372,Pujo,635
65373,Puntous,190
65374,Puydarrieux,217
65375,Rabastens-de-Bigorre,1467
65376,Recurt,194
65377,Réjaumont,168
65378,Ricaud,65
65379,Ris,16
65380,Sabalos,150
65381,Sabarros,33
65382,Sacoué,64
65383,Sadournin,177
65384,Sailhan,147
65385,Saint-Arroman,93
65386,Saint-Créac,94
65387,Saint-Lanne,135
65388,Saint-Lary-Soulan,854
65389,Saint-Laurent-de-Neste,921
65390,Saint-Lézer,417
65391,Sainte-Marie,66
65392,Saint-Martin,432
65393,Saint-Pastous,132
65394,Saint-Paul,315
65395,Saint-Pé-de-Bigorre,1163
65396,Saint-Savin,378
65397,Saint-Sever-de-Rustan,173
65398,Saléchan,261
65399,Saligos,114
65400,Salles,220
65401,Salles-Adour,565
65402,Samuran,27
65403,Sanous,96
65404,Sariac-Magnoac,152
65405,Sarlabous,68
65406,Sarniguet,248
65407,Sarp,108
65408,Sarrancolin,570
65409,Sarriac-Bigorre,292
65410,Sarrouilles,535
65411,Sassis,85
65412,Sauveterre,168
65413,Sazos,117
65414,Ségalas,84
65415,Ségus,256
65416,Seich,89
65417,Séméac,4893
65418,Sénac,302
65419,Sentous,67
65420,Sère-en-Lavedan,69
65421,Sère-Lanso,51
65422,Séron,328
65423,Sère-Rustaing,131
65424,Sers,106
65425,Siarrouy,434
65426,Sinzos,152
65427,Siradan,287
65428,Sireix,65
65429,Sombrun,208
65430,Soréac,56
65431,Sost,89
65432,Soublecause,192
65433,Soues,3048
65435,Soulom,260
65436,Souyeaux,306
65437,Tajan,142
65438,Talazac,72
65439,Tarasteix,260
65440,Tarbes,40593
65441,Thèbe,82
65442,Thermes-Magnoac,216
65443,Thuy,18
65444,Tibiran-Jaunac,303
65445,Tilhouse,220
65446,Tostat,511
65447,Tournay,1318
65448,Tournous-Darré,83
65449,Tournous-Devant,114
65450,Tramezaïgues,33
65451,Trébons,740
65452,Trie-sur-Baïse,1066
65453,Troubat,73
65454,Trouley-Labarthe,98
65455,Tuzaguet,458
65456,Uglas,288
65457,Ugnouas,74
65458,Uz,34
65459,Uzer,105
65460,Vic-en-Bigorre,5030
65461,Vidou,100
65462,Vidouze,240
65463,Viella,87
65464,Vielle-Adour,511
65465,Vielle-Aure,337
65466,Vielle-Louron,88
65467,Vier-Bordes,103
65468,Vieuzos,49
65469,Viey,32
65470,Viger,133
65471,Vignec,231
65472,Villefranque,83
65473,Villelongue,399
65474,Villembits,117
65475,Villemur,56
65476,Villenave-près-Béarn,50
65477,Villenave-près-Marsac,80
65478,Viscos,38
65479,Visker,329
65481,Barèges,176
65482,Cantaous,442
66001,L'Albère,83
66002,Alénya,3466
66003,Amélie-les-Bains-Palalda,3493
66004,Les Angles,528
66005,Angoustrine-Villeneuve-des-Escaldes,709
66006,Ansignan,177
66007,Arboussols,113
66008,Argelès-sur-Mer,10383
66009,Arles-sur-Tech,2695
66010,Ayguatébia-Talau,43
66011,Bages,4080
66012,Baho,3203
66013,Baillestavy,110
66014,Baixas,2557
66015,Banyuls-dels-Aspres,1247
66016,Banyuls-sur-Mer,4771
66017,Le Barcarès,5316
66018,La Bastide,73
66019,Bélesta,232
66020,Bolquère,799
66021,Bompas,7129
66022,Boule-d'Amont,59
66023,Bouleternère,927
66024,Le Boulou,5554
66025,Bourg-Madame,1214
66026,Brouilla,1304
66027,La Cabanasse,662
66028,Cabestany,9790
66029,Caixas,145
66030,Calce,211
66032,Calmeilles,62
66033,Camélas,450
66034,Campôme,115
66035,Campoussy,39
66036,Canaveilles,38
66037,Canet-en-Roussillon,11965
66038,Canohès,5541
66039,Caramany,152
66040,Casefabre,40
66041,Cases-de-Pène,907
66042,Cassagnes,264
66043,Casteil,132
66044,Castelnou,328
66045,Catllar,748
66046,Caudiès-de-Fenouillèdes,635
66047,Caudiès-de-Conflent,18
66048,Cerbère,1349
66049,Céret,7705
66050,Claira,4027
66051,Clara,254
66052,Codalet,380
66053,Collioure,2838
66054,Conat,56
66055,Corbère,728
66056,Corbère-les-Cabanes,1125
66057,Corneilla-de-Conflent,469
66058,Corneilla-la-Rivière,2012
66059,Corneilla-del-Vercol,2211
66060,Corsavy,226
66061,Coustouges,107
66062,Dorres,164
66063,Les Cluses,260
66064,Égat,446
66065,Elne,8659
66066,Enveitg,661
66067,Err,656
66068,Escaro,114
66069,Espira-de-l'Agly,3420
66070,Espira-de-Conflent,171
66071,Estagel,2041
66072,Estavar,457
66073,Estoher,151
66074,Eus,388
66075,Eyne,126
66076,Felluns,68
66077,Fenouillet,84
66078,Fillols,178
66079,Finestret,185
66080,Fontpédrouse,128
66081,Fontrabiouse,132
66082,Formiguères,457
66083,Fosse,37
66084,Fourques,1237
66085,Fuilla,450
66086,Glorianes,23
66088,Ille-sur-Têt,5466
66089,Joch,268
66090,Jujols,45
66091,Lamanère,42
66092,Lansac,97
66093,Laroque-des-Albères,2115
66094,Latour-Bas-Elne,2448
66095,Latour-de-Carol,421
66096,Latour-de-France,1037
66097,Lesquerde,135
66098,La Llagonne,226
66099,Llauro,314
66100,Llo,169
66101,Llupia,1964
66102,Mantet,31
66103,Marquixanes,547
66104,Los Masos,932
66105,Matemale,268
66106,Maureillas-las-Illas,2596
66107,Maury,802
66108,Millas,4218
66109,Molitg-les-Bains,227
66111,Montalba-le-Château,148
66112,Montauriol,226
66113,Montbolo,183
66114,Montescot,1752
66115,Montesquieu-des-Albères,1219
66116,Montferrer,188
66117,Mont-Louis,170
66118,Montner,337
66119,Mosset,300
66120,Nahuja,76
66121,Néfiach,1262
66122,Nohèdes,65
66123,Nyer,152
66124,Font-Romeu-Odeillo-Via,1954
66125,Olette,376
66126,Oms,328
66127,Opoul-Périllos,1135
66128,Oreilla,16
66129,Ortaffa,1374
66130,Osséja,1328
66132,Palau-de-Cerdagne,409
66133,Palau-del-Vidre,3215
66134,Passa,701
66136,Perpignan,121934
66137,Le Perthus,586
66138,Peyrestortes,1341
66139,Pézilla-de-Conflent,50
66140,Pézilla-la-Rivière,3529
66141,Pia,8741
66142,Planès,54
66143,Planèzes,105
66144,Pollestres,4759
66145,Ponteilla,2797
66146,Porta,118
66147,Porté-Puymorens,105
66148,Port-Vendres,4195
66149,Prades,6040
66150,Prats-de-Mollo-la-Preste,1127
66151,Prats-de-Sournia,76
66152,Prugnanes,107
66153,Prunet-et-Belpuig,49
66154,Puyvalador,75
66155,Py,92
66156,Rabouillet,121
66157,Railleu,29
66158,Rasiguères,159
66159,Réal,64
66160,Reynès,1354
66161,Ria-Sirach,1314
66162,Rigarda,656
66164,Rivesaltes,8678
66165,Rodès,630
66166,Sahorre,374
66167,Saillagouse,1101
66168,Saint-André,3331
66169,Saint-Arnac,122
66170,Sainte-Colombe-de-la-Commanderie,149
66171,Saint-Cyprien,10412
66172,Saint-Estève,11698
66173,Saint-Féliu-d'Amont,1060
66174,Saint-Féliu-d'Avall,2732
66175,Saint-Génis-des-Fontaines,2771
66176,Saint-Hippolyte,2897
66177,Saint-Jean-Lasseille,1508
66178,Saint-Jean-Pla-de-Corts,2153
66179,Saint-Laurent-de-Cerdans,1136
66180,Saint-Laurent-de-la-Salanque,10301
66181,Sainte-Léocadie,137
66182,Sainte-Marie,4742
66183,Saint-Marsal,87
66184,Saint-Martin-de-Fenouillet,58
66185,Saint-Michel-de-Llotes,339
66186,Saint-Nazaire,2577
66187,Saint-Paul-de-Fenouillet,1812
66188,Saint-Pierre-dels-Forcats,267
66189,Saleilles,5089
66190,Salses-le-Château,3441
66191,Sansa,25
66192,Sauto,93
66193,Serdinya,244
66194,Serralongue,227
66195,Le Soler,7624
66196,Sorède,3200
66197,Souanyas,43
66198,Sournia,498
66199,Taillet,115
66201,Tarerach,53
66202,Targassonne,180
66203,Taulis,50
66204,Taurinya,332
66205,Tautavel,877
66206,Le Tech,104
66207,Terrats,646
66208,Théza,1910
66209,Thuès-Entre-Valls,35
66210,Thuir,7401
66211,Tordères,151
66212,Torreilles,3798
66213,Toulouges,6686
66214,Tresserre,1043
66215,Trévillach,149
66216,Trilla,72
66217,Trouillas,1988
66218,Ur,358
66219,Urbanya,46
66220,Valcebollère,42
66221,Valmanya,36
66222,Vernet-les-Bains,1352
66223,Villefranche-de-Conflent,212
66224,Villelongue-de-la-Salanque,3281
66225,Villelongue-dels-Monts,1644
66226,Villemolaque,1302
66227,Villeneuve-de-la-Raho,3895
66228,Villeneuve-la-Rivière,1285
66230,Vinça,2003
66231,Vingrau,609
66232,Vira,28
66233,Vivès,174
66234,Le Vivier,79
67001,Achenheim,2042
67002,Adamswiller,378
67003,Albé,461
67004,Sommerau,1505
67005,Alteckendorf,900
67006,Altenheim,208
67008,Altorf,1243
67009,Altwiller,417
67010,Andlau,1751
67011,Artolsheim,998
67012,Aschbach,701
67013,Asswiller,287
67014,Auenheim,924
67016,Avolsheim,743
67017,Baerendorf,314
67018,Balbronn,649
67019,Baldenheim,1152
67020,Barembach,886
67021,Barr,7246
67022,Bassemberg,256
67023,Batzendorf,992
67025,Beinheim,1870
67026,Bellefosse,147
67027,Belmont,169
67028,Benfeld,5724
67029,Berg,374
67030,Bergbieten,693
67031,Bernardswiller,1460
67032,Bernardvillé,230
67033,Bernolsheim,609
67034,Berstett,2422
67035,Berstheim,431
67036,Bettwiller,309
67037,Biblisheim,343
67038,Bietlenheim,271
67039,Bilwisheim,444
67040,Bindernheim,1017
67043,Bischheim,17188
67044,Bischholtz,282
67045,Bischoffsheim,3339
67046,Bischwiller,12579
67047,Bissert,156
67048,Bitschhoffen,445
67049,Blaesheim,1334
67050,Blancherupt,39
67051,Blienschwiller,328
67052,Boersch,2436
67053,Boesenbiesen,312
67054,Bolsenheim,500
67055,Boofzheim,1331
67056,Bootzheim,722
67057,Bosselshausen,158
67058,Bossendorf,401
67059,Bourg-Bruche,471
67060,Bourgheim,592
67061,Bouxwiller,4071
67062,Breitenau,310
67063,Breitenbach,683
67065,Breuschwickersheim,1259
67066,La Broque,2704
67067,Brumath,9840
67068,Buswiller,264
67069,Buhl,528
67070,Burbach,269
67071,Bust,455
67072,Butten,680
67073,Châtenois,4128
67074,Cleebourg,712
67075,Climbach,464
67076,Colroy-la-Roche,494
67077,Cosswiller,563
67078,Crastatt,262
67079,Croettwiller,172
67080,Dachstein,1805
67081,Dahlenheim,763
67082,Dalhunden,1066
67083,Dambach,753
67084,Dambach-la-Ville,2108
67085,Dangolsheim,737
67086,Daubensand,378
67087,Dauendorf,1448
67088,Dehlingen,362
67089,Dettwiller,2619
67090,Diebolsheim,702
67091,Diedendorf,315
67092,Dieffenbach-au-Val,628
67093,Dieffenbach-lès-Woerth,354
67094,Dieffenthal,259
67095,Diemeringen,1625
67096,Dimbsthal,311
67097,Dingsheim,1325
67098,Dinsheim-sur-Bruche,1418
67099,Domfessel,299
67100,Donnenheim,309
67101,Dorlisheim,2588
67102,Dossenheim-Kochersberg,267
67103,Dossenheim-sur-Zinsel,1089
67104,Drachenbronn-Birlenbach,836
67105,Drulingen,1491
67106,Drusenheim,5102
67107,Duntzenheim,630
67108,Duppigheim,1576
67109,Durningen,640
67110,Durrenbach,1080
67111,Durstel,400
67112,Duttlenheim,2883
67113,Eberbach-Seltz,427
67115,Ebersheim,2260
67116,Ebersmunster,505
67117,Eckartswiller,422
67118,Eckbolsheim,6595
67119,Eckwersheim,1329
67120,Eichhoffen,549
67121,Elsenheim,833
67122,Wangenbourg-Engenthal,1369
67123,Engwiller,496
67124,Entzheim,2204
67125,Epfig,2280
67126,Erckartswiller,305
67127,Ergersheim,1293
67128,Ernolsheim-Bruche,1826
67129,Ernolsheim-lès-Saverne,563
67130,Erstein,10969
67131,Eschau,4984
67132,Eschbach,929
67133,Eschbourg,489
67134,Eschwiller,187
67135,Ettendorf,778
67136,Eywiller,274
67137,Fegersheim,5476
67138,Fessenheim-le-Bas,534
67139,Flexbourg,472
67140,Forstfeld,731
67141,Forstheim,574
67142,Fort-Louis,300
67143,Fouchy,658
67144,Fouday,353
67145,Friedolsheim,243
67146,Friesenheim,623
67147,Froeschwiller,510
67148,Frohmuhl,183
67149,Furchhausen,414
67150,Furdenheim,1320
67151,Gambsheim,4726
67152,Geispolsheim,7460
67153,Geiswiller,218
67154,Gerstheim,3382
67155,Gertwiller,1269
67156,Geudertheim,2439
67159,Goerlingen,250
67160,Goersdorf,1087
67161,Gottenhouse,388
67162,Gottesheim,335
67163,Gougenheim,540
67164,Goxwiller,858
67165,Grandfontaine,423
67166,Grassendorf,240
67167,Grendelbruch,1233
67168,Gresswiller,1690
67169,Gries,2747
67172,Griesheim-près-Molsheim,2160
67173,Griesheim-sur-Souffel,1109
67174,Gumbrechtshoffen,1160
67176,Gundershoffen,3633
67177,Gunstett,660
67178,Gungwiller,281
67179,Haegen,689
67180,Haguenau,34846
67181,Handschuheim,278
67182,Hangenbieten,1511
67183,Harskirchen,852
67184,Hatten,1925
67185,Hattmatt,676
67186,Hegeney,415
67187,Heidolsheim,500
67188,Heiligenberg,642
67189,Heiligenstein,958
67190,Hengwiller,188
67191,Herbitzheim,1849
67192,Herbsheim,914
67194,Herrlisheim,4840
67195,Hessenheim,596
67196,Hilsenheim,2636
67197,Hindisheim,1425
67198,Hinsbourg,113
67199,Hinsingen,89
67200,Hipsheim,962
67201,Hirschland,333
67202,Hochfelden,3954
67203,Hochstett,353
67204,Hoenheim,11230
67205,Hoerdt,4337
67206,Hoffen,1138
67208,Hohengoeft,519
67209,Hohfrankenheim,255
67210,Le Hohwald,500
67212,Holtzheim,3577
67213,Hunspach,637
67214,Hurtigheim,656
67215,Huttendorf,506
67216,Huttenheim,2702
67217,Ichtratzheim,288
67218,Illkirch-Graffenstaden,26605
67220,Ingenheim,326
67221,Ingolsheim,294
67222,Ingwiller,4106
67223,Innenheim,1166
67225,Issenhausen,105
67226,Ittenheim,2120
67227,Itterswiller,249
67228,Neugartheim-Ittlenheim,794
67229,Jetterswiller,188
67230,Kaltenhouse,2131
67231,Kauffenheim,210
67232,Keffenach,189
67233,Kertzfeld,1250
67234,Keskastel,1529
67235,Kesseldorf,408
67236,Kienheim,577
67237,Kilstett,2566
67238,Kindwiller,626
67239,Kintzheim,1612
67240,Kirchheim,685
67241,Kirrberg,179
67242,Kirrwiller,565
67244,Kleingoeft,149
67245,Knoersheim,218
67246,Kogenheim,1217
67247,Kolbsheim,922
67248,Krautergersheim,1682
67249,Krautwiller,217
67250,Kriegsheim,757
67252,Kurtzenhouse,1046
67253,Kuttolsheim,635
67254,Kutzenhausen,923
67255,Lalaye,459
67256,Lampertheim,2886
67257,Lampertsloch,736
67258,Landersheim,208
67259,Langensoultzbach,928
67260,Laubach,317
67261,Lauterbourg,2273
67263,Lembach,1580
67264,Leutenheim,849
67265,Lichtenberg,565
67266,Limersheim,668
67267,Lingolsheim,18328
67268,Lipsheim,2550
67269,Littenheim,288
67270,Lixhausen,369
67271,Lobsann,634
67272,Lochwiller,435
67273,Lohr,497
67274,Lorentzen,229
67275,Lupstein,795
67276,Lutzelhouse,1886
67277,Mackenheim,765
67278,Mackwiller,573
67279,Maennolsheim,231
67280,Maisonsgoutte,805
67281,Marckolsheim,4154
67282,Marlenheim,4217
67283,Marmoutier,2685
67285,Matzenheim,1415
67286,Meistratzheim,1454
67287,Melsheim,582
67288,Memmelshoffen,332
67289,Menchhoffen,592
67290,Merkwiller-Pechelbronn,919
67291,Mertzwiller,3371
67292,Mietesheim,669
67293,Minversheim,676
67295,Mittelbergheim,655
67296,Mittelhausbergen,1912
67298,Mittelschaeffolsheim,550
67299,Mollkirch,925
67300,Molsheim,9294
67301,Mommenheim,1793
67302,Monswiller,2146
67303,Morsbronn-les-Bains,681
67304,Morschwiller,596
67305,Mothern,2061
67306,Muhlbach-sur-Bruche,656
67307,Mulhausen,471
67308,Munchhausen,703
67309,Mundolsheim,4766
67310,Mussig,1150
67311,Muttersholtz,2026
67312,Mutzenhouse,439
67313,Mutzig,5926
67314,Natzwiller,558
67315,Neewiller-près-Lauterbourg,639
67317,Neubois,694
67319,Neuhaeusel,349
67320,Neuve-Église,634
67321,Neuviller-la-Roche,358
67322,Neuwiller-lès-Saverne,1120
67324,Niederbronn-les-Bains,4355
67325,Niederhaslach,1413
67326,Niederhausbergen,1455
67327,Niederlauterbach,955
67328,Niedermodern,917
67329,Niedernai,1218
67330,Niederroedern,923
67331,Niederschaeffolsheim,1375
67333,Niedersoultzbach,253
67334,Niedersteinbach,127
67335,Nordheim,852
67336,Nordhouse,1737
67337,Nothalten,461
67338,Obenheim,1405
